"date","year","month","day","county","state","fips","cases","deaths","population","cases_per100k","deaths_per100k","daily_case_count","daily_death_count","datatype","station","fl_m","fl_q","fl_so","fl_t","temp","temp_from_median","location"
2021-03-12,2021,3,12,"Orleans","Louisiana","22071",28844,770,389648,7402.57873773252,197.614256970394,5.90276351989451,0,"TAVG","GHCND:USW00012916","H","","S","",21.9,0.899999999999999,"Orleans Parish, GA"
2021-03-13,2021,3,13,"Orleans","Louisiana","22071",28844,770,389648,7402.57873773252,197.614256970394,0,0,"TAVG","GHCND:USW00012916","H","","S","",21.6,0.600000000000001,"Orleans Parish, GA"
2021-03-14,2021,3,14,"Orleans","Louisiana","22071",28901,772,389648,7417.20732558617,198.127540754732,14.6285878536519,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",21.4,0.399999999999999,"Orleans Parish, GA"
2021-03-15,2021,3,15,"Orleans","Louisiana","22071",28924,775,389648,7423.11008910607,198.897466431241,5.90276351989542,0.769925676508024,"TAVG","GHCND:USW00012916","H","","S","",23.4,2.4,"Orleans Parish, GA"
2021-03-16,2021,3,16,"Orleans","Louisiana","22071",28970,775,389648,7434.91561614585,198.897466431241,11.805527039789,0,"TAVG","GHCND:USW00012916","H","","S","",24.1,3.1,"Orleans Parish, GA"
2021-03-17,2021,3,17,"Orleans","Louisiana","22071",28989,778,389648,7439.79181209707,199.667392107749,4.87619595121851,0.769925676508024,"TAVG","GHCND:USW00012916","H","","S","",24.5,3.5,"Orleans Parish, GA"
2021-03-18,2021,3,18,"Orleans","Louisiana","22071",29021,778,389648,7448.00435264649,199.667392107749,8.21254054941801,0,"TAVG","GHCND:USW00012916","H","","S","",18.2,2.8,"Orleans Parish, GA"
2021-03-19,2021,3,19,"Orleans","Louisiana","22071",29025,778,389648,7449.03092021517,199.667392107749,1.02656756867873,0,"TAVG","GHCND:USW00012916","H","","S","",14,7,"Orleans Parish, GA"
2021-03-20,2021,3,20,"Orleans","Louisiana","22071",29025,778,389648,7449.03092021517,199.667392107749,0,0,"TAVG","GHCND:USW00012916","H","","S","",13.7,7.3,"Orleans Parish, GA"
2021-03-21,2021,3,21,"Orleans","Louisiana","22071",29025,778,389648,7449.03092021517,199.667392107749,0,0,"TAVG","GHCND:USW00012916","H","","S","",17.3,3.7,"Orleans Parish, GA"
2021-03-22,2021,3,22,"Orleans","Louisiana","22071",29061,779,389648,7458.27002833327,199.924033999918,9.23910811809583,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",17.8,3.2,"Orleans Parish, GA"
2021-03-23,2021,3,23,"Orleans","Louisiana","22071",29091,779,389648,7465.96928509834,199.924033999918,7.69925676507955,0,"TAVG","GHCND:USW00012916","H","","S","",19.4,1.6,"Orleans Parish, GA"
2021-03-24,2021,3,24,"Orleans","Louisiana","22071",29108,779,389648,7470.33219726522,199.924033999918,4.36291216687914,0,"TAVG","GHCND:USW00012916","H","","S","",18.7,2.3,"Orleans Parish, GA"
2021-03-25,2021,3,25,"Orleans","Louisiana","22071",29113,779,389648,7471.61540672607,199.924033999918,1.28320946084659,0,"TAVG","GHCND:USW00012916","H","","S","",23.8,2.8,"Orleans Parish, GA"
2021-03-26,2021,3,26,"Orleans","Louisiana","22071",29147,779,389648,7480.34123105983,199.924033999918,8.72582433375828,0,"TAVG","GHCND:USW00012916","H","","S","",23.7,2.7,"Orleans Parish, GA"
2021-03-27,2021,3,27,"Orleans","Louisiana","22071",29147,779,389648,7480.34123105983,199.924033999918,0,0,"TAVG","GHCND:USW00012916","H","","S","",25,4,"Orleans Parish, GA"
2021-03-28,2021,3,28,"Orleans","Louisiana","22071",29147,779,389648,7480.34123105983,199.924033999918,0,0,"TAVG","GHCND:USW00012916","H","","S","",24.1,3.1,"Orleans Parish, GA"
2021-03-29,2021,3,29,"Orleans","Louisiana","22071",29193,781,389648,7492.14675809962,200.437317784257,11.8055270397899,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",18.1,2.9,"Orleans Parish, GA"
2021-03-30,2021,3,30,"Orleans","Louisiana","22071",29234,782,389648,7502.66907567856,200.693959676426,10.5223175789424,0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",21.8,0.800000000000001,"Orleans Parish, GA"
2021-03-31,2021,3,31,"Orleans","Louisiana","22071",29264,782,389648,7510.36833244364,200.693959676426,7.69925676508046,0,"TAVG","GHCND:USW00012916","H","","S","",24.7,3.7,"Orleans Parish, GA"
2021-04-01,2021,4,1,"Orleans","Louisiana","22071",29301,783,389648,7519.86408245391,200.950601568595,9.49575001026551,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",15.8,5.2,"Orleans Parish, GA"
2021-04-02,2021,4,2,"Orleans","Louisiana","22071",29301,783,389648,7519.86408245391,200.950601568595,0,0,"TAVG","GHCND:USW00012916","H","","S","",13.5,7.5,"Orleans Parish, GA"
2021-04-03,2021,4,3,"Orleans","Louisiana","22071",29301,783,389648,7519.86408245391,200.950601568595,0,0,"TAVG","GHCND:USW00012916","H","","S","",14.2,6.8,"Orleans Parish, GA"
2021-04-04,2021,4,4,"Orleans","Louisiana","22071",29301,783,389648,7519.86408245391,200.950601568595,0,0,"TAVG","GHCND:USW00012916","H","","S","",17.9,3.1,"Orleans Parish, GA"
2021-04-05,2021,4,5,"Orleans","Louisiana","22071",29377,783,389648,7539.36886625878,200.950601568595,19.5047838048704,0,"TAVG","GHCND:USW00012916","H","","S","",18.3,2.7,"Orleans Parish, GA"
2021-04-06,2021,4,6,"Orleans","Louisiana","22071",29388,783,389648,7542.19192707264,200.950601568595,2.82306081386287,0,"TAVG","GHCND:USW00012916","H","","S","",21.6,0.600000000000001,"Orleans Parish, GA"
2021-04-07,2021,4,7,"Orleans","Louisiana","22071",29396,785,389648,7544.24506221,201.463885352934,2.05313513735473,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",23,2,"Orleans Parish, GA"
2021-04-08,2021,4,8,"Orleans","Louisiana","22071",29438,785,389648,7555.02402168111,201.463885352934,10.7789594711121,0,"TAVG","GHCND:USW00012916","H","","S","",23.4,2.4,"Orleans Parish, GA"
2021-04-09,2021,4,9,"Orleans","Louisiana","22071",29458,785,389648,7560.15685952449,201.463885352934,5.13283784338728,0,"TAVG","GHCND:USW00012916","H","","S","",25.4,4.4,"Orleans Parish, GA"
2021-04-10,2021,4,10,"Orleans","Louisiana","22071",29458,785,389648,7560.15685952449,201.463885352934,0,0,"TAVG","GHCND:USW00012916","H","","S","",22.7,1.7,"Orleans Parish, GA"
2021-04-11,2021,4,11,"Orleans","Louisiana","22071",29458,785,389648,7560.15685952449,201.463885352934,0,0,"TAVG","GHCND:USW00012916","H","","S","",22.6,1.6,"Orleans Parish, GA"
2021-04-12,2021,4,12,"Orleans","Louisiana","22071",29502,785,389648,7571.44910277994,201.463885352934,11.2922432554506,0,"TAVG","GHCND:USW00012916","H","","S","",21.9,0.899999999999999,"Orleans Parish, GA"
2021-04-13,2021,4,13,"Orleans","Louisiana","22071",29525,786,389648,7577.35186629984,201.720527245103,5.90276351989542,0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",20.9,0.100000000000001,"Orleans Parish, GA"
2021-04-14,2021,4,14,"Orleans","Louisiana","22071",29550,786,389648,7583.76791360407,201.720527245103,6.41604730423387,0,"TAVG","GHCND:USW00012916","H","","S","",20.1,0.899999999999999,"Orleans Parish, GA"
2021-04-15,2021,4,15,"Orleans","Louisiana","22071",29579,788,389648,7591.21052847698,202.233811029442,7.44261487290987,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",21.1,0.100000000000001,"Orleans Parish, GA"
2021-04-16,2021,4,16,"Orleans","Louisiana","22071",29584,789,389648,7592.49373793783,202.490452921611,1.28320946084659,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",19.9,1.1,"Orleans Parish, GA"
2021-04-17,2021,4,17,"Orleans","Louisiana","22071",29584,789,389648,7592.49373793783,202.490452921611,0,0,"TAVG","GHCND:USW00012916","H","","S","",19.1,1.9,"Orleans Parish, GA"
2021-04-18,2021,4,18,"Orleans","Louisiana","22071",29584,789,389648,7592.49373793783,202.490452921611,0,0,"TAVG","GHCND:USW00012916","H","","S","",18.3,2.7,"Orleans Parish, GA"
2021-04-19,2021,4,19,"Orleans","Louisiana","22071",29633,789,389648,7605.06919065413,202.490452921611,12.5754527162981,0,"TAVG","GHCND:USW00012916","H","","S","",19.1,1.9,"Orleans Parish, GA"
2021-04-20,2021,4,20,"Orleans","Louisiana","22071",29652,789,389648,7609.94538660535,202.490452921611,4.8761959512176,0,"TAVG","GHCND:USW00012916","H","","S","",20.8,0.199999999999999,"Orleans Parish, GA"
2021-04-21,2021,4,21,"Orleans","Louisiana","22071",29670,789,389648,7614.5649406644,202.490452921611,4.61955405904882,0,"TAVG","GHCND:USW00012916","H","","S","",17.9,3.1,"Orleans Parish, GA"
2021-04-22,2021,4,22,"Orleans","Louisiana","22071",29701,789,389648,7622.52083932164,202.490452921611,7.95589865724924,0,"TAVG","GHCND:USW00012916","H","","S","",17.4,3.6,"Orleans Parish, GA"
2021-04-23,2021,4,23,"Orleans","Louisiana","22071",29721,789,389648,7627.65367716503,202.490452921611,5.13283784338637,0,"TAVG","GHCND:USW00012916","H","","S","",19.9,1.1,"Orleans Parish, GA"
2021-04-24,2021,4,24,"Orleans","Louisiana","22071",29721,789,389648,7627.65367716503,202.490452921611,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.6,4.6,"Orleans Parish, GA"
2021-04-25,2021,4,25,"Orleans","Louisiana","22071",29721,789,389648,7627.65367716503,202.490452921611,0,0,"TAVG","GHCND:USW00012916","H","","S","",21.8,0.800000000000001,"Orleans Parish, GA"
2021-04-26,2021,4,26,"Orleans","Louisiana","22071",29775,789,389648,7641.51233934218,202.490452921611,13.8586621771447,0,"TAVG","GHCND:USW00012916","H","","S","",21.8,0.800000000000001,"Orleans Parish, GA"
2021-04-27,2021,4,27,"Orleans","Louisiana","22071",29807,789,389648,7649.7248798916,202.490452921611,8.21254054941983,0,"TAVG","GHCND:USW00012916","H","","S","",25,4,"Orleans Parish, GA"
2021-04-28,2021,4,28,"Orleans","Louisiana","22071",29830,792,389648,7655.62764341149,203.260378598119,5.9027635198936,0.769925676508052,"TAVG","GHCND:USW00012916","H","","S","",26.6,5.6,"Orleans Parish, GA"
2021-04-29,2021,4,29,"Orleans","Louisiana","22071",29845,792,389648,7659.47727179403,203.260378598119,3.84962838254069,0,"TAVG","GHCND:USW00012916","H","","S","",26.7,5.7,"Orleans Parish, GA"
2021-04-30,2021,4,30,"Orleans","Louisiana","22071",29878,792,389648,7667.94645423562,203.260378598119,8.46918244158769,0,"TAVG","GHCND:USW00012916","H","","S","",26.4,5.4,"Orleans Parish, GA"
2021-05-01,2021,5,1,"Orleans","Louisiana","22071",29878,792,389648,7667.94645423562,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",24.9,3.9,"Orleans Parish, GA"
2021-05-02,2021,5,2,"Orleans","Louisiana","22071",29878,792,389648,7667.94645423562,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",23.9,2.9,"Orleans Parish, GA"
2021-05-03,2021,5,3,"Orleans","Louisiana","22071",29916,792,389648,7677.69884613805,203.260378598119,9.75239190243519,0,"TAVG","GHCND:USW00012916","H","","S","",26.6,5.6,"Orleans Parish, GA"
2021-05-04,2021,5,4,"Orleans","Louisiana","22071",29965,792,389648,7690.27429885435,203.260378598119,12.5754527162981,0,"TAVG","GHCND:USW00012916","H","","S","",27.9,6.9,"Orleans Parish, GA"
2021-05-05,2021,5,5,"Orleans","Louisiana","22071",29974,792,389648,7692.58407588387,203.260378598119,2.30977702952441,0,"TAVG","GHCND:USW00012916","H","","S","",23.4,2.4,"Orleans Parish, GA"
2021-05-06,2021,5,6,"Orleans","Louisiana","22071",30002,792,389648,7699.77004886462,203.260378598119,7.18597298074201,0,"TAVG","GHCND:USW00012916","H","","S","",23.7,2.7,"Orleans Parish, GA"
2021-05-07,2021,5,7,"Orleans","Louisiana","22071",30025,792,389648,7705.67281238451,203.260378598119,5.9027635198936,0,"TAVG","GHCND:USW00012916","H","","S","",24,3,"Orleans Parish, GA"
2021-05-08,2021,5,8,"Orleans","Louisiana","22071",30025,792,389648,7705.67281238451,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.1,4.1,"Orleans Parish, GA"
2021-05-09,2021,5,9,"Orleans","Louisiana","22071",30025,792,389648,7705.67281238451,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.6,4.6,"Orleans Parish, GA"
2021-05-10,2021,5,10,"Orleans","Louisiana","22071",30098,792,389648,7724.40767051287,203.260378598119,18.7348581283622,0,"TAVG","GHCND:USW00012916","H","","S","",24.9,3.9,"Orleans Parish, GA"
2021-05-11,2021,5,11,"Orleans","Louisiana","22071",30146,792,389648,7736.726481337,203.260378598119,12.3188108241284,0,"TAVG","GHCND:USW00012916","H","","S","",24.9,3.9,"Orleans Parish, GA"
2021-05-12,2021,5,12,"Orleans","Louisiana","22071",30173,792,389648,7743.65581242557,203.260378598119,6.92933108857233,0,"TAVG","GHCND:USW00012916","H","","S","",24.1,3.1,"Orleans Parish, GA"
2021-05-13,2021,5,13,"Orleans","Louisiana","22071",30204,792,389648,7751.61171108282,203.260378598119,7.95589865724924,0,"TAVG","GHCND:USW00012916","H","","S","",22.9,1.9,"Orleans Parish, GA"
2021-05-14,2021,5,14,"Orleans","Louisiana","22071",30239,792,389648,7760.59417730875,203.260378598119,8.98246622592796,0,"TAVG","GHCND:USW00012916","H","","S","",23.2,2.2,"Orleans Parish, GA"
2021-05-15,2021,5,15,"Orleans","Louisiana","22071",30239,792,389648,7760.59417730875,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",23.2,2.2,"Orleans Parish, GA"
2021-05-16,2021,5,16,"Orleans","Louisiana","22071",30239,792,389648,7760.59417730875,203.260378598119,0,0,"TAVG","GHCND:USW00012916","H","","S","",24.1,3.1,"Orleans Parish, GA"
2021-05-17,2021,5,17,"Orleans","Louisiana","22071",30317,793,389648,7780.61224489796,203.517020490289,20.0180675892088,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",24.3,3.3,"Orleans Parish, GA"
2021-05-18,2021,5,18,"Orleans","Louisiana","22071",30331,793,389648,7784.20523138833,203.517020490289,3.592986490371,0,"TAVG","GHCND:USW00012916","H","","S","",24.2,3.2,"Orleans Parish, GA"
2021-05-19,2021,5,19,"Orleans","Louisiana","22071",30369,794,389648,7793.95762329076,203.773662382458,9.75239190243428,0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",25.2,4.2,"Orleans Parish, GA"
2021-05-20,2021,5,20,"Orleans","Louisiana","22071",30397,793,389648,7801.14359627151,203.517020490289,7.18597298074201,-0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",25.4,4.4,"Orleans Parish, GA"
2021-05-21,2021,5,21,"Orleans","Louisiana","22071",30401,793,389648,7802.17016384018,203.517020490289,1.02656756867782,0,"TAVG","GHCND:USW00012916","H","","S","",25.4,4.4,"Orleans Parish, GA"
2021-05-22,2021,5,22,"Orleans","Louisiana","22071",30401,793,389648,7802.17016384018,203.517020490289,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.7,4.7,"Orleans Parish, GA"
2021-05-23,2021,5,23,"Orleans","Louisiana","22071",30401,793,389648,7802.17016384018,203.517020490289,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.3,4.3,"Orleans Parish, GA"
2021-05-24,2021,5,24,"Orleans","Louisiana","22071",30443,793,389648,7812.9491233113,203.517020490289,10.7789594711121,0,"TAVG","GHCND:USW00012916","H","","S","",25.5,4.5,"Orleans Parish, GA"
2021-05-25,2021,5,25,"Orleans","Louisiana","22071",30488,793,389648,7824.49800845892,203.517020490289,11.5488851476193,0,"TAVG","GHCND:USW00012916","H","","S","",26.1,5.1,"Orleans Parish, GA"
2021-05-26,2021,5,26,"Orleans","Louisiana","22071",30510,793,389648,7830.14413008664,203.517020490289,5.64612162772664,0,"TAVG","GHCND:USW00012916","H","","S","",26.7,5.7,"Orleans Parish, GA"
2021-05-27,2021,5,27,"Orleans","Louisiana","22071",30525,793,389648,7833.99375846918,203.517020490289,3.84962838253978,0,"TAVG","GHCND:USW00012916","H","","S","",27.1,6.1,"Orleans Parish, GA"
2021-05-28,2021,5,28,"Orleans","Louisiana","22071",30558,793,389648,7842.46294091077,203.517020490289,8.46918244158769,0,"TAVG","GHCND:USW00012916","H","","S","",26.9,5.9,"Orleans Parish, GA"
2021-05-29,2021,5,29,"Orleans","Louisiana","22071",30558,793,389648,7842.46294091077,203.517020490289,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.4,4.4,"Orleans Parish, GA"
2021-05-30,2021,5,30,"Orleans","Louisiana","22071",30558,793,389648,7842.46294091077,203.517020490289,0,0,"TAVG","GHCND:USW00012916","H","","S","",24.2,3.2,"Orleans Parish, GA"
2021-05-31,2021,5,31,"Orleans","Louisiana","22071",30558,793,389648,7842.46294091077,203.517020490289,0,0,"TAVG","GHCND:USW00012916","H","","S","",26.2,5.2,"Orleans Parish, GA"
2021-06-01,2021,6,1,"Orleans","Louisiana","22071",30630,794,389648,7860.94115714696,203.773662382458,18.4782162361935,0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",26.9,5.9,"Orleans Parish, GA"
2021-06-02,2021,6,2,"Orleans","Louisiana","22071",30651,795,389648,7866.33063688252,204.030304274627,5.38947973555605,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",27.1,6.1,"Orleans Parish, GA"
2021-06-03,2021,6,3,"Orleans","Louisiana","22071",30675,794,389648,7872.49004229458,203.773662382458,6.15940541206328,-0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",26.6,5.6,"Orleans Parish, GA"
2021-06-04,2021,6,4,"Orleans","Louisiana","22071",30691,795,389648,7876.59631256929,204.030304274627,4.10627027471037,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",25.7,4.7,"Orleans Parish, GA"
2021-06-05,2021,6,5,"Orleans","Louisiana","22071",30691,795,389648,7876.59631256929,204.030304274627,0,0,"TAVG","GHCND:USW00012916","H","","S","",25.1,4.1,"Orleans Parish, GA"
2021-06-06,2021,6,6,"Orleans","Louisiana","22071",30691,795,389648,7876.59631256929,204.030304274627,0,0,"TAVG","GHCND:USW00012916","H","","S","",26,5,"Orleans Parish, GA"
2021-06-07,2021,6,7,"Orleans","Louisiana","22071",30757,795,389648,7893.53467745247,204.030304274627,16.9383648831763,0,"TAVG","GHCND:USW00012916","H","","S","",27.5,6.5,"Orleans Parish, GA"
2021-06-08,2021,6,8,"Orleans","Louisiana","22071",30698,795,389648,7878.39280581448,204.030304274627,-15.1418716379912,0,"TAVG","GHCND:USW00012916","H","","S","",29.4,8.4,"Orleans Parish, GA"
2021-06-09,2021,6,9,"Orleans","Louisiana","22071",30807,796,389648,7906.36677206094,204.286946166797,27.9739662464581,0.25664189216937,"TAVG","GHCND:USW00012916","H","","S","",29.1,8.1,"Orleans Parish, GA"
2021-06-10,2021,6,10,"Orleans","Louisiana","22071",30827,796,389648,7911.49960990432,204.286946166797,5.13283784338728,0,"TAVG","GHCND:USW00012916","H","","S","",28.5,7.5,"Orleans Parish, GA"
2021-06-11,2021,6,11,"Orleans","Louisiana","22071",30830,799,389648,7912.26953558083,205.056871843305,0.769925676508137,0.769925676508052,"TAVG","GHCND:USW00012916","H","","S","",28.8,7.8,"Orleans Parish, GA"
2021-06-12,2021,6,12,"Orleans","Louisiana","22071",30830,799,389648,7912.26953558083,205.056871843305,0,0,"TAVG","GHCND:USW00012916","H","","S","",28.8,7.8,"Orleans Parish, GA"
2021-06-13,2021,6,13,"Orleans","Louisiana","22071",30830,799,389648,7912.26953558083,205.056871843305,0,0,"TAVG","GHCND:USW00012916","H","","S","",30.4,9.4,"Orleans Parish, GA"
2021-06-14,2021,6,14,"Orleans","Louisiana","22071",30861,799,389648,7920.22543423808,205.056871843305,7.95589865725015,0,"TAVG","GHCND:USW00012916","H","","S","",27.6,6.6,"Orleans Parish, GA"
2021-06-15,2021,6,15,"Orleans","Louisiana","22071",30876,799,389648,7924.07506262062,205.056871843305,3.84962838253887,0,"TAVG","GHCND:USW00012916","H","","S","",29.6,8.6,"Orleans Parish, GA"
2021-06-16,2021,6,16,"Orleans","Louisiana","22071",30889,800,389648,7927.41140721882,205.313513735474,3.33634459820223,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",29.4,8.4,"Orleans Parish, GA"
2021-06-17,2021,6,17,"Orleans","Louisiana","22071",30890,800,389648,7927.66804911099,205.313513735474,0.256641892168773,0,"TAVG","GHCND:USW00012916","H","","S","",29.6,8.6,"Orleans Parish, GA"
2021-06-18,2021,6,18,"Orleans","Louisiana","22071",30896,800,389648,7929.20790046401,205.313513735474,1.53985135301627,0,"TAVG","GHCND:USW00012916","H","","S","",27.4,6.4,"Orleans Parish, GA"
2021-06-19,2021,6,19,"Orleans","Louisiana","22071",30896,800,389648,7929.20790046401,205.313513735474,0,0,"TAVG","GHCND:USW00012916","H","","S","",26.8,5.8,"Orleans Parish, GA"
2021-06-20,2021,6,20,"Orleans","Louisiana","22071",30896,800,389648,7929.20790046401,205.313513735474,0,0,"TAVG","GHCND:USW00012916","H","","S","",28.4,7.4,"Orleans Parish, GA"
2021-06-21,2021,6,21,"Orleans","Louisiana","22071",30937,800,389648,7939.73021804295,205.313513735474,10.5223175789442,0,"TAVG","GHCND:USW00012916","H","","S","",27.2,6.2,"Orleans Parish, GA"
